participantID,eventID,eventLabel,startTime,endTime,level
5ae0b456dc323f0001635e0b,browse away,browse away,Wed Aug 28 2019 02:50:30 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:50:36 GMT-0400 (Eastern Daylight Time),0
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:52:47 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:54:05 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:54:05 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:54:41 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:54:41 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:55:50 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:55:50 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:56:48 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:56:48 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:57:19 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,task,task,Wed Aug 28 2019 02:57:19 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 02:59:34 GMT-0400 (Eastern Daylight Time),1
5ae0b456dc323f0001635e0b,feedback,feedback,Wed Aug 28 2019 02:59:34 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 03:01:22 GMT-0400 (Eastern Daylight Time),0
5ae25791af72e0000127b8f7,training,training,Tue Aug 27 2019 20:50:25 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:53:36 GMT-0400 (Eastern Daylight Time),0
5ae25791af72e0000127b8f7,trials,trials,Tue Aug 27 2019 20:53:59 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:05:09 GMT-0400 (Eastern Daylight Time),0
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 20:53:59 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:02:53 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,guided tour,guided tour,Tue Aug 27 2019 20:54:22 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:50 GMT-0400 (Eastern Daylight Time),2
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:02:53 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:05:09 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,second guided tour,second guided tour,Tue Aug 27 2019 21:03:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:03:57 GMT-0400 (Eastern Daylight Time),2
5ae25791af72e0000127b8f7,study,study,Tue Aug 27 2019 21:05:09 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:54:35 GMT-0400 (Eastern Daylight Time),0
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:05:16 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:06:28 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:06:28 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:08:11 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:08:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:09:59 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:09:59 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:13:49 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:13:49 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:15:45 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:15:45 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:20:48 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:20:48 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:23:01 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:23:01 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:26:33 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:26:33 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:28:02 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:28:02 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:30:19 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:30:19 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:34:16 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:34:16 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:38:26 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:38:26 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:40:31 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:40:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:44:59 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:44:59 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:49:56 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,help,help,Tue Aug 27 2019 21:45:56 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:46:18 GMT-0400 (Eastern Daylight Time),2
5ae25791af72e0000127b8f7,task,task,Tue Aug 27 2019 21:49:56 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:54:35 GMT-0400 (Eastern Daylight Time),1
5ae25791af72e0000127b8f7,feedback,feedback,Tue Aug 27 2019 21:54:36 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:55:58 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,training,training,Tue Aug 27 2019 20:48:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:51:56 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,trials,trials,Tue Aug 27 2019 20:52:25 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:59:27 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 20:52:25 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:21 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,guided tour,guided tour,Tue Aug 27 2019 20:52:40 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:56:36 GMT-0400 (Eastern Daylight Time),2
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 20:58:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:59:27 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,study,study,Tue Aug 27 2019 20:59:27 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:51:20 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 20:59:33 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:02:18 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:02:18 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:04:36 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:04:36 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:05:28 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:05:28 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:07:03 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:07:03 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:09:30 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:09:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:11:07 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,browse away,browse away,Tue Aug 27 2019 21:09:41 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:09:42 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:11:07 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:12:27 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:12:27 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:16:53 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:16:53 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:19:27 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:19:27 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:20:40 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:20:40 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:23:06 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:23:06 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:25:13 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:25:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:33:01 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,browse away,browse away,Tue Aug 27 2019 21:27:29 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:27:45 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,browse away,browse away,Tue Aug 27 2019 21:28:41 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:28:47 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,browse away,browse away,Tue Aug 27 2019 21:30:39 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:30:45 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:33:01 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:37:30 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:37:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:39:46 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,task,task,Tue Aug 27 2019 21:39:46 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:51:20 GMT-0400 (Eastern Daylight Time),1
5b044a6d72815200013eba92,browse away,browse away,Tue Aug 27 2019 21:39:51 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:39:52 GMT-0400 (Eastern Daylight Time),0
5b044a6d72815200013eba92,feedback,feedback,Tue Aug 27 2019 21:51:20 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:54:02 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,training,training,Tue Aug 27 2019 20:25:53 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:29:43 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,browse away,browse away,Tue Aug 27 2019 20:25:57 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:25:58 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,trials,trials,Tue Aug 27 2019 20:30:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:40:58 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:30:00 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:40:30 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,browse away,browse away,Tue Aug 27 2019 20:30:06 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:30:10 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,guided tour,guided tour,Tue Aug 27 2019 20:30:14 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:33:46 GMT-0400 (Eastern Daylight Time),2
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:40:30 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:40:58 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,study,study,Tue Aug 27 2019 20:40:58 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:04:07 GMT-0400 (Eastern Daylight Time),0
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:41:06 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:42:39 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:42:39 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:45:49 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:45:49 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:47:52 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:47:52 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:48:51 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:48:51 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:49:24 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:49:24 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:50:50 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:50:50 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:53:02 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:53:02 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:54:20 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:54:20 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:56:15 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:56:15 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:57:05 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:57:05 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:01 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:58:01 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:26 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:58:26 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:58:46 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 20:58:46 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:00:04 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 21:00:04 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:01:51 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,task,task,Tue Aug 27 2019 21:01:51 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:04:07 GMT-0400 (Eastern Daylight Time),1
5b0c4bbb1e55760001b96b8a,feedback,feedback,Tue Aug 27 2019 21:04:07 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:04:29 GMT-0400 (Eastern Daylight Time),0
5b1087bce9270900013c1730,training,training,Mon Aug 26 2019 23:52:38 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2019 23:55:53 GMT-0400 (Eastern Daylight Time),0
5b1087bce9270900013c1730,trials,trials,Mon Aug 26 2019 23:56:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:05:51 GMT-0400 (Eastern Daylight Time),0
5b1087bce9270900013c1730,task,task,Mon Aug 26 2019 23:56:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:00:55 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,guided tour,guided tour,Mon Aug 26 2019 23:56:48 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2019 23:59:22 GMT-0400 (Eastern Daylight Time),2
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:00:58 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:05:49 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,second guided tour,second guided tour,Tue Aug 27 2019 00:01:07 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:01:54 GMT-0400 (Eastern Daylight Time),2
5b1087bce9270900013c1730,help,help,Tue Aug 27 2019 00:03:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:03:28 GMT-0400 (Eastern Daylight Time),2
5b1087bce9270900013c1730,study,study,Tue Aug 27 2019 00:05:51 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:48:06 GMT-0400 (Eastern Daylight Time),0
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:06:03 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:09:12 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:09:12 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:10:54 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:10:54 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:15:41 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:15:41 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:22:09 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:22:09 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:24:34 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:24:34 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:26:21 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:26:21 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:27:10 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:27:10 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:28:41 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:28:41 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:29:28 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:29:28 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:30:24 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:30:24 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:33:44 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:33:44 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:35:28 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,help,help,Tue Aug 27 2019 00:34:13 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:34:19 GMT-0400 (Eastern Daylight Time),2
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:35:28 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:36:35 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:36:35 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:37:31 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:37:31 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:41:42 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,task,task,Tue Aug 27 2019 00:41:42 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:48:06 GMT-0400 (Eastern Daylight Time),1
5b1087bce9270900013c1730,feedback,feedback,Tue Aug 27 2019 00:48:06 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 00:49:06 GMT-0400 (Eastern Daylight Time),0
5b222aff59f9620001c109cb,training,training,Wed Aug 28 2019 04:22:53 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:26:42 GMT-0400 (Eastern Daylight Time),0
5b222aff59f9620001c109cb,browse away,browse away,Wed Aug 28 2019 04:23:01 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:23:04 GMT-0400 (Eastern Daylight Time),0
5b222aff59f9620001c109cb,trials,trials,Wed Aug 28 2019 04:26:57 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:32:58 GMT-0400 (Eastern Daylight Time),0
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:26:57 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:32:28 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,guided tour,guided tour,Wed Aug 28 2019 04:27:07 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:29:43 GMT-0400 (Eastern Daylight Time),2
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:32:28 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:32:58 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,study,study,Wed Aug 28 2019 04:32:58 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 05:06:22 GMT-0400 (Eastern Daylight Time),0
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:33:05 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:34:52 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:34:52 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:36:11 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:36:11 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:38:43 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:38:43 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:43:37 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:43:37 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:44:30 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:44:30 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:45:30 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:45:30 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:50:18 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,help,help,Wed Aug 28 2019 04:47:53 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:48:01 GMT-0400 (Eastern Daylight Time),2
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:50:18 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:51:05 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:51:05 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:51:25 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:51:25 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:54:17 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:54:17 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:55:11 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:55:11 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:57:34 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:57:34 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 04:58:58 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 04:58:58 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 05:01:55 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 05:01:55 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 05:02:45 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,task,task,Wed Aug 28 2019 05:02:45 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 05:06:21 GMT-0400 (Eastern Daylight Time),1
5b222aff59f9620001c109cb,feedback,feedback,Wed Aug 28 2019 05:06:22 GMT-0400 (Eastern Daylight Time),Wed Aug 28 2019 05:09:52 GMT-0400 (Eastern Daylight Time),0
5b2cc2b57297750001c7a833,training,training,Tue Aug 27 2019 20:25:49 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:28:54 GMT-0400 (Eastern Daylight Time),0
5b2cc2b57297750001c7a833,trials,trials,Tue Aug 27 2019 20:29:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:36:26 GMT-0400 (Eastern Daylight Time),0
5b2cc2b57297750001c7a833,task,task,Tue Aug 27 2019 20:29:11 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:35:14 GMT-0400 (Eastern Daylight Time),1
5b2cc2b57297750001c7a833,guided tour,guided tour,Tue Aug 27 2019 20:29:15 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:33:06 GMT-0400 (Eastern Daylight Time),2
5b2cc2b57297750001c7a833,task,task,Tue Aug 27 2019 20:35:14 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:36:26 GMT-0400 (Eastern Daylight Time),1
5b2cc2b57297750001c7a833,second guided tour,second guided tour,Tue Aug 27 2019 20:35:24 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 20:36:08 GMT-0400 (Eastern Daylight Time),2
5b2cc2b57297750001c7a833,study,study,Tue Aug 27 2019 20:36:26 GMT-0400 (Eastern Daylight Time),Tue Aug 27 2019 21:01:52 GMT-0400 (Eastern Daylight Time),0
