participantID,eventID,eventLabel,time,level
5bf7511b0b616400019c7415,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 22:15:30 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:00 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:00 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:05 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:06 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:12 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:12 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:16:33 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:54 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:16:54 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:17:20 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:17:33 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:17:33 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:17:51 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:18:54 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:19:15 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:19:15 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:19:55 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:20:30 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:20:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:20:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:21:35 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:21:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:21:48 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:21:59 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:22:30 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:22:30 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:22:37 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:22:37 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:22:56 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:23:11 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:23:11 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:23:22 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:23:36 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:23:36 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:24:22 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:24:33 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:24:34 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:25:16 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:25:36 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:25:36 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:25:42 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:25:42 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:26:21 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:26:46 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:26:56 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,searched for node,searched for node,Tue Aug 27 2019 22:26:56 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:27:32 GMT-0400 (Eastern Daylight Time),0
5bf7511b0b616400019c7415,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:28:00 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,signed consent form,signed consent form,Tue Aug 27 2019 20:27:49 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:31:24 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,cleared all selections,cleared all selections,Tue Aug 27 2019 20:32:17 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:34:06 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:34:38 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:34:59 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:35:17 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:35:21 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:36:09 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:36:32 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:36:54 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:37:12 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:37:31 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:37:48 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:38:00 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:38:33 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:39:30 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:40:05 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:40:21 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,cleared all selections,cleared all selections,Tue Aug 27 2019 20:40:53 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,cleared all selections,cleared all selections,Tue Aug 27 2019 20:40:58 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:41:01 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,cleared all selections,cleared all selections,Tue Aug 27 2019 20:41:33 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:41:35 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:41:56 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:41:59 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:42:17 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:42:35 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:42:39 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:44:30 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:45:58 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:46:12 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:46:12 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:46:15 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:46:34 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:46:51 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:48:00 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:48:13 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:48:15 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:48:36 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:48:44 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:49:11 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,searched for node,searched for node,Tue Aug 27 2019 20:49:23 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:49:42 GMT-0400 (Eastern Daylight Time),0
5bf85ab2f2210900011995fc,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:51:05 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,signed consent form,signed consent form,Tue Aug 27 2019 20:45:58 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 20:51:11 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,cleared all selections,cleared all selections,Tue Aug 27 2019 20:53:16 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 20:54:43 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 20:54:58 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 20:55:00 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:56:22 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:57:39 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:58:17 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:58:18 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:58:19 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:58:19 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,cleared all selections,cleared all selections,Tue Aug 27 2019 20:58:45 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,cleared all selections,cleared all selections,Tue Aug 27 2019 20:58:46 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,cleared all selections,cleared all selections,Tue Aug 27 2019 20:58:47 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 20:58:52 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 20:58:52 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:59:08 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:59:29 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 20:59:44 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:00:09 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:00:43 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:00:43 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 21:01:21 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:01:35 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:02:00 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:02:59 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:04:33 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:04:58 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:04:59 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:05:12 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:05:13 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:06:14 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:06:34 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:07:15 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:07:34 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:07:35 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:08:11 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:08:29 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:08:52 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:09:09 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:09:10 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:09:43 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:10:00 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:10:06 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:10:07 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:11:16 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:12:40 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:12:53 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:12:54 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:13:09 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:13:27 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:13:59 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:14:08 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:14:37 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:14:38 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:15:29 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,searched for node,searched for node,Tue Aug 27 2019 21:15:43 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:16:07 GMT-0400 (Eastern Daylight Time),0
5bfbf8f326e31d000104a6d3,submitted valid answer,submitted valid answer,Tue Aug 27 2019 21:18:03 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,signed consent form,signed consent form,Tue Aug 27 2019 22:13:55 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:19:08 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,reloaded page,reloaded page,Tue Aug 27 2019 22:21:28 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:21:41 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,reloaded page,reloaded page,Tue Aug 27 2019 22:27:26 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:27:38 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted incorrect answer,submitted incorrect answer,Tue Aug 27 2019 22:31:28 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:32:27 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:32:45 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:34:22 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:35:12 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:35:31 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:35:43 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:35:43 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:36:04 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:36:18 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:36:35 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:36:51 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:37:07 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:37:12 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:37:29 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:37:54 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:38:14 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:38:37 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:39:42 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:39:59 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted invalid answer,submitted invalid answer,Tue Aug 27 2019 22:40:21 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:40:25 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:40:41 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:40:56 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:41:08 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:42:14 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:42:31 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:42:51 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:43:04 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:44:17 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,searched for node,searched for node,Tue Aug 27 2019 22:44:29 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:44:58 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:45:55 GMT-0400 (Eastern Daylight Time),0
5bfd81fb2feab400014d9060,submitted valid answer,submitted valid answer,Tue Aug 27 2019 22:47:13 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,signed consent form,signed consent form,Tue Aug 27 2019 20:26:53 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,searched for node,searched for node,Tue Aug 27 2019 20:30:35 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,cleared all selections,cleared all selections,Tue Aug 27 2019 20:31:52 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,searched for node,searched for node,Tue Aug 27 2019 20:34:28 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:36:03 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:37:10 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,searched for node,searched for node,Tue Aug 27 2019 20:37:24 GMT-0400 (Eastern Daylight Time),0
5bfda58206c0910001be3d14,submitted valid answer,submitted valid answer,Tue Aug 27 2019 20:37:43 GMT-0400 (Eastern Daylight Time),0
